2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:22 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,VIC,322,Elwood Central,671,79.79,170,20.21,841,99.06,8,0.94,849
1,VIC,322,Elwood North,1298,80.77,309,19.23,1607,99.38,10,0.62,1617
1,VIC,204,Emerald (Casey),193,50.52,189,49.48,382,99.74,1,0.26,383
1,VIC,223,Emerald (La Trobe),796,49.91,799,50.09,1595,98.88,18,1.12,1613
1,VIC,322,Emerald Hill,1192,68.7,543,31.3,1735,99.48,9,0.52,1744
1,VIC,201,Endeavour Hills,568,44.87,698,55.13,1266,98.83,15,1.17,1281
1,VIC,201,Endeavour Hills Central,266,41.5,375,58.5,641,99.53,3,0.47,644
1,VIC,201,Endeavour Hills East,702,43.31,919,56.69,1621,98.18,30,1.82,1651
1,VIC,201,Endeavour Hills North,406,42.29,554,57.71,960,98.46,15,1.54,975
1,VIC,201,Endeavour Hills North East,592,42.59,798,57.41,1390,99.29,10,0.71,1400
1,VIC,201,Endeavour Hills Upper,747,44.68,925,55.32,1672,99.17,14,0.83,1686
1,VIC,232,Epping,596,43.79,765,56.21,1361,97.77,31,2.23,1392
1,VIC,203,Epping CALWELL PPVC,329,33.81,644,66.19,973,98.88,11,1.12,984
1,VIC,232,Epping Central,512,35.73,921,64.27,1433,98.22,26,1.78,1459
1,VIC,320,Epping COOPER PPVC,307,36.99,523,63.01,830,99.16,7,0.84,837
1,VIC,232,Epping East,307,34.23,590,65.77,897,97.71,21,2.29,918
1,VIC,226,Epping MCEWEN PPVC,974,37.18,1646,62.82,2620,98.79,32,1.21,2652
1,VIC,232,Epping North,775,47,874,53,1649,98.33,28,1.67,1677
1,VIC,232,Epping SCULLIN PPVC,6278,36.92,10728,63.08,17006,98.6,241,1.4,17247
1,VIC,232,Epping South,544,40.33,805,59.67,1349,98.25,24,1.75,1373
1,VIC,232,Epping Views,839,44.63,1041,55.37,1880,97.76,43,2.24,1923
1,VIC,232,Epping West,637,48.63,673,51.37,1310,99.17,11,0.83,1321
1,VIC,200,Epsom,479,35.75,861,64.25,1340,98.02,27,1.98,1367
1,VIC,323,Erica,69,30,161,70,230,99.57,1,0.43,231
1,VIC,218,Eskdale,41,15.95,216,84.05,257,99.61,1,0.39,258
1,VIC,225,Essendon,725,58.61,512,41.39,1237,97.94,26,2.06,1263
1,VIC,203,Essendon CALWELL PPVC,214,30.53,487,69.47,701,99.43,4,0.57,705
1,VIC,225,Essendon East,1101,65.23,587,34.77,1688,98.94,18,1.06,1706
1,VIC,309,Essendon GORTON PPVC,193,30.2,446,69.8,639,99.69,2,0.31,641
1,VIC,225,Essendon Heights,650,49.85,654,50.15,1304,99.39,8,0.61,1312
1,VIC,225,Essendon MARIBYRNONG PPVC,7735,45.01,9450,54.99,17185,98.47,267,1.53,17452
1,VIC,225,Essendon North,825,54.49,689,45.51,1514,98.95,16,1.05,1530
1,VIC,225,Essendon South,794,59.56,539,40.44,1333,98.74,17,1.26,1350
1,VIC,225,Essendon West,663,53.13,585,46.88,1248,98.89,14,1.11,1262
1,VIC,234,Essendon WILLS PPVC,2204,51.21,2100,48.79,4304,98.6,61,1.4,4365
1,VIC,218,Euroa,435,28.81,1075,71.19,1510,98.5,23,1.5,1533
1,VIC,326,Eynesbury,373,37.08,633,62.92,1006,98.82,12,1.18,1018
1,VIC,320,Fairfield,1832,82.01,402,17.99,2234,99.38,14,0.62,2248
1,VIC,320,Fairfield North,679,75.11,225,24.89,904,98.58,13,1.42,917
1,VIC,234,Fawkner,957,50.05,955,49.95,1912,97.25,54,2.75,1966
1,VIC,234,Fawkner East,558,55.86,441,44.14,999,99.01,10,0.99,1009
1,VIC,234,Fawkner North,585,46.73,667,53.27,1252,97.81,28,2.19,1280
1,VIC,215,Fawkner Park (Higgins),156,67.83,74,32.17,230,98.71,3,1.29,233
1,VIC,322,Fawkner Park (Macnamara),764,69.64,333,30.36,1097,99.37,7,0.63,1104
1,VIC,212,Featherbrook,779,59.02,541,40.98,1320,99.17,11,0.83,1331
1,VIC,197,Ferntree Gully,610,51.74,569,48.26,1179,98.83,14,1.17,1193
1,VIC,197,Ferntree Gully Central,905,45.8,1071,54.2,1976,98.55,29,1.45,2005
1,VIC,197,Ferntree Gully Heights,569,45.78,674,54.22,1243,98.49,19,1.51,1262
1,VIC,197,Ferntree Gully North,693,55.62,553,44.38,1246,98.65,17,1.35,1263
1,VIC,197,Ferntree Gully South West,424,42.7,569,57.3,993,99.1,9,0.9,1002
1,VIC,197,Ferntree Gully West,917,47.76,1003,52.24,1920,98.87,22,1.13,1942
1,VIC,204,Ferny Creek,474,66.76,236,33.24,710,98.61,10,1.39,720
1,VIC,323,Fish Creek,295,51.3,280,48.7,575,98.8,7,1.2,582
1,VIC,228,Fitzroy,1436,88.15,193,11.85,1629,99.21,13,0.79,1642
1,VIC,228,Fitzroy Central,1298,83.53,256,16.47,1554,99.11,14,0.89,1568
1,VIC,228,Fitzroy North,1453,88.6,187,11.4,1640,99.45,9,0.55,1649
1,VIC,225,Flemington,1250,81.17,290,18.83,1540,99.1,14,0.9,1554
1,VIC,211,Flinders,236,60.82,152,39.18,388,99.49,2,0.51,390
1,VIC,200,Flora Hill,655,51.21,624,48.79,1279,98.84,15,1.16,1294
1,VIC,218,Flowerdale,135,37.5,225,62.5,360,99.45,2,0.55,362
1,VIC,321,Footscray,932,74.86,313,25.14,1245,98.19,23,1.81,1268
1,VIC,321,Footscray Central,983,85.26,170,14.74,1153,99.74,3,0.26,1156
1,VIC,321,Footscray FRASER PPVC,7571,59.79,5092,40.21,12663,98.88,144,1.12,12807
1,VIC,212,Footscray GELLIBRAND PPVC,393,57.21,294,42.79,687,99.57,3,0.43,690
1,VIC,225,Footscray MARIBYRNONG PPVC,434,56.66,332,43.34,766,99.09,7,0.91,773
1,VIC,228,Footscray MELBOURNE PPVC,104,64.2,58,35.8,162,98.18,3,1.82,165
1,VIC,321,Footscray North,1221,65.82,634,34.18,1855,98.36,31,1.64,1886
1,VIC,321,Footscray South,1138,83.61,223,16.39,1361,99.42,8,0.58,1369
1,VIC,209,Forest Hill,230,53.36,201,46.64,431,99.08,4,0.92,435
1,VIC,209,Forest Hill East,855,56.14,668,43.86,1523,99.02,15,0.98,1538
1,VIC,233,Forrest,123,65.43,65,34.57,188,99.47,1,0.53,189
1,VIC,323,Foster,530,47.03,597,52.97,1127,99.03,11,0.97,1138
1,VIC,201,Fountain Gate,852,47.07,958,52.93,1810,98.91,20,1.09,1830
1,VIC,210,Frankston,968,59.1,670,40.9,1638,98.73,21,1.27,1659
1,VIC,210,Frankston Central,686,56.6,526,43.4,1212,98.3,21,1.7,1233
1,VIC,210,Frankston DUNKLEY PPVC,7515,45.56,8981,54.44,16496,99.06,156,0.94,16652
1,VIC,210,Frankston East,582,45.86,687,54.14,1269,99.06,12,0.94,1281
1,VIC,211,Frankston FLINDERS PPVC,431,45.04,526,54.96,957,98.86,11,1.14,968
1,VIC,210,Frankston Heights,684,53.06,605,46.94,1289,99.38,8,0.62,1297
1,VIC,210,Frankston Heights East,610,46.25,709,53.75,1319,98.8,16,1.2,1335
1,VIC,219,Frankston ISAACS PPVC,453,52.98,402,47.02,855,98.73,11,1.27,866
1,VIC,210,Frankston North,531,41.78,740,58.22,1271,98.3,22,1.7,1293
1,VIC,210,Frankston Rail,499,58.02,361,41.98,860,99.19,7,0.81,867
1,VIC,210,Frankston South,650,50.43,639,49.57,1289,98.85,15,1.15,1304
1,VIC,210,Frankston South East,760,45.18,922,54.82,1682,98.88,19,1.12,1701
1,VIC,210,Frankston South West,771,55.35,622,44.65,1393,99.36,9,0.64,1402
1,VIC,309,Fraser Rise,816,40.14,1217,59.86,2033,98.83,24,1.17,2057
1,VIC,328,Freshwater Creek,111,46.06,130,53.94,241,99.59,1,0.41,242
1,VIC,222,Galvin Park,404,50.95,389,49.05,793,99.25,6,0.75,799
1,VIC,218,Gapsted,81,29.35,195,70.65,276,99.64,1,0.36,277
1,VIC,215,Gardiner,799,67.03,393,32.97,1192,99.17,10,0.83,1202
1,VIC,223,Garfield,237,31.06,526,68.94,763,98.71,10,1.29,773
1,VIC,208,Geelong,1282,61.72,795,38.28,2077,98.53,31,1.47,2108
1,VIC,328,Geelong CORANGAMITE PPVC,497,32.27,1043,67.73,1540,99.16,13,0.84,1553
1,VIC,208,Geelong CORIO PPVC,4006,31.76,8607,68.24,12613,98.84,148,1.16,12761
1,VIC,208,Geelong South,750,61.88,462,38.12,1212,98.46,19,1.54,1231
1,VIC,208,Geelong West,753,65.94,389,34.06,1142,98.7,15,1.3,1157
1,VIC,208,Geelong West Upper,601,61.58,375,38.42,976,98.89,11,1.11,987
1,VIC,233,Gellibrand River,102,54.26,86,45.74,188,98.43,3,1.57,191
1,VIC,223,Gembrook,408,42.37,555,57.63,963,99.18,8,0.82,971
1,VIC,324,Girgarre,49,19.22,206,80.78,255,99.61,1,0.39,256
1,VIC,226,Gisborne,1016,47.9,1105,52.1,2121,99.44,12,0.56,2133
1,VIC,226,Gisborne South,608,47.43,674,52.57,1282,98.54,19,1.46,1301
1,VIC,203,Gladstone Park (Calwell),251,35.35,459,64.65,710,98.07,14,1.93,724
1,VIC,225,Gladstone Park (Maribyrnong),539,37.12,913,62.88,1452,98.04,29,1.96,1481
1,VIC,203,Gladstone Park CALWELL PPVC,54,26.21,152,73.79,206,98.1,4,1.9,210
1,VIC,225,Gladstone Park MARIBYRNONG PPVC,3698,36.48,6438,63.52,10136,98.96,107,1.04,10243
1,VIC,225,Gladstone Views,501,36.57,869,63.43,1370,98.7,18,1.3,1388
1,VIC,204,Gladysdale,130,35.14,240,64.86,370,99.73,1,0.27,371
1,VIC,215,Glen Iris,966,65.05,519,34.95,1485,99.26,11,0.74,1496
1,VIC,215,Glen Iris Central,351,68.16,164,31.84,515,98.47,8,1.53,523
1,VIC,221,Glen Iris East,402,64.63,220,35.37,622,98.73,8,1.27,630
1,VIC,209,Glen Park,383,48.12,413,51.88,796,99.13,7,0.87,803
1,VIC,205,Glen Waverley,366,54.71,303,45.29,669,98.82,8,1.18,677
1,VIC,205,Glen Waverley East,414,51.3,393,48.7,807,98.53,12,1.47,819
1,VIC,205,Glen Waverley Heights,384,48.98,400,51.02,784,99.37,5,0.63,789
1,VIC,205,Glen Waverley Lower,643,46.56,738,53.44,1381,99.14,12,0.86,1393
1,VIC,205,Glen Waverley North,491,49.3,505,50.7,996,98.81,12,1.19,1008
1,VIC,205,Glen Waverley South,971,49.34,997,50.66,1968,99.09,18,0.91,1986
1,VIC,205,Glen Waverley West,785,50.68,764,49.32,1549,98.91,17,1.09,1566
1,VIC,218,Glenburn,53,23.66,171,76.34,224,99.56,1,0.44,225
1,VIC,221,Glenferrie,448,69.03,201,30.97,649,99.24,5,0.76,654
1,VIC,213,Glengarry,124,24.6,380,75.4,504,98.82,6,1.18,510
1,VIC,198,Glenlyon,341,57.21,255,42.79,596,98.35,10,1.65,606
1,VIC,213,Glenmaggie,61,23.55,198,76.45,259,98.85,3,1.15,262
1,VIC,222,Glenorden,504,46.37,583,53.63,1087,98.37,18,1.63,1105
1,VIC,218,Glenrowan,136,37.26,229,62.74,365,99.18,3,0.82,368
1,VIC,234,Glenroy,991,55.15,806,44.85,1797,97.5,46,2.5,1843
1,VIC,234,Glenroy East,604,45.65,719,54.35,1323,91.81,118,8.19,1441
1,VIC,234,Glenroy North,492,54.19,416,45.81,908,98.59,13,1.41,921
1,VIC,234,Glenroy West,809,56.42,625,43.58,1434,98.35,24,1.65,1458
1,VIC,233,Glenthompson,25,23.36,82,76.64,107,100,0,0,107
1,VIC,213,Golden Beach,68,29.06,166,70.94,234,99.15,2,0.85,236
1,VIC,200,Golden Square,556,39.1,866,60.9,1422,98.75,18,1.25,1440
1,VIC,200,Golden Square South,196,42.61,264,57.39,460,98.71,6,1.29,466
1,VIC,218,Goorambat,35,17.5,165,82.5,200,100,0,0,200
1,VIC,200,Goornong,84,30.32,193,69.68,277,98.58,4,1.42,281
1,VIC,198,Gordon,258,39.88,389,60.12,647,98.33,11,1.67,658
1,VIC,213,Gormandale,72,19.78,292,80.22,364,99.18,3,0.82,367
1,VIC,224,Goroke,35,16.36,179,83.64,214,100,0,0,214
1,VIC,225,Gowanbrae,479,41.58,673,58.42,1152,98.88,13,1.12,1165
1,VIC,324,Gowrie,327,37.03,556,62.97,883,98.66,12,1.34,895
1,VIC,323,Grantville,263,31.88,562,68.12,825,98.33,14,1.67,839
1,VIC,224,Great Western,49,23.79,157,76.21,206,99.04,2,0.96,208
1,VIC,220,Greenhills,623,51.62,584,48.38,1207,99.42,7,0.58,1214
1,VIC,220,Greensborough,797,60.56,519,39.44,1316,97.77,30,2.23,1346
1,VIC,320,Greensborough COOPER PPVC,256,47.06,288,52.94,544,98.55,8,1.45,552
1,VIC,220,Greensborough JAGAJAGA PPVC,9373,45.27,11331,54.73,20704,99.05,198,0.95,20902
1,VIC,226,Greensborough MCEWEN PPVC,2165,43.15,2852,56.85,5017,99.03,49,0.97,5066
1,VIC,220,Greensborough North,707,50.86,683,49.14,1390,98.44,22,1.56,1412
1,VIC,232,Greensborough SCULLIN PPVC,299,40.13,446,59.87,745,98.94,8,1.06,753
1,VIC,203,Greenvale,985,34.84,1842,65.16,2827,98.57,41,1.43,2868
1,VIC,203,Greenvale South,650,30.33,1493,69.67,2143,98.66,29,1.34,2172
1,VIC,221,Greythorn,1108,53.29,971,46.71,2079,99.19,17,0.81,2096
1,VIC,328,Grovedale,1059,49.28,1090,50.72,2149,99.12,19,0.88,2168
1,VIC,328,Grovedale Central,599,47.69,657,52.31,1256,98.51,19,1.49,1275
1,VIC,328,Grovedale East,528,47.18,591,52.82,1119,98.68,15,1.32,1134
1,VIC,328,Grovedale West,874,44.59,1086,55.41,1960,98.89,22,1.11,1982
1,VIC,204,Gruyere,114,37.01,194,62.99,308,99.04,3,0.96,311
1,VIC,200,Guildford,132,60,88,40,220,98.21,4,1.79,224
1,VIC,324,Gunbower,42,15.91,222,84.09,264,98.51,4,1.49,268
1,VIC,324,Guthrie,325,32.37,679,67.63,1004,98.43,16,1.57,1020
1,VIC,198,Haddon,253,30.41,579,69.59,832,98.81,10,1.19,842
1,VIC,234,Hadfield,901,56.67,689,43.33,1590,98.03,32,1.97,1622
1,VIC,201,Hallam,902,50.82,873,49.18,1775,98.23,32,1.77,1807
1,VIC,201,Hallam East,504,48.88,527,51.12,1031,98.1,20,1.9,1051
1,VIC,224,Halls Gap,110,56.12,86,43.88,196,98,4,2,200
1,VIC,233,Hamilton,446,28.63,1112,71.37,1558,98.61,22,1.39,1580
1,VIC,233,Hamilton North,118,27,319,73,437,98.87,5,1.13,442
1,VIC,233,Hamilton PPVC,1564,23.48,5096,76.52,6660,99.14,58,0.86,6718
1,VIC,208,Hamlyn Heights,620,50.7,603,49.3,1223,98.39,20,1.61,1243
1,VIC,214,Hampton,926,64.8,503,35.2,1429,98.89,16,1.11,1445
1,VIC,214,Hampton Central,833,61.07,531,38.93,1364,99.42,8,0.58,1372
1,VIC,214,Hampton GOLDSTEIN PPVC,8769,57.43,6501,42.57,15270,99.27,113,0.73,15383
1,VIC,219,Hampton ISAACS PPVC,471,52.98,418,47.02,889,99.11,8,0.89,897
1,VIC,214,Hampton North,1012,61.97,621,38.03,1633,99.33,11,0.67,1644
1,VIC,216,Hampton Park,593,47.48,656,52.52,1249,97.96,26,2.04,1275
1,VIC,216,Hampton Park East,869,54.52,725,45.48,1594,98.58,23,1.42,1617
1,VIC,201,Hampton Park North (Bruce),174,52.89,155,47.11,329,98.21,6,1.79,335
1,VIC,216,Hampton Park North (Holt),599,47.13,672,52.87,1271,97.32,35,2.68,1306
1,VIC,216,Hampton Park South,758,51.85,704,48.15,1462,98.19,27,1.81,1489
1,VIC,200,Harcourt,265,49.44,271,50.56,536,98.53,8,1.47,544
1,VIC,201,Harkaway (Bruce),126,39.75,191,60.25,317,99.06,3,0.94,320
1,VIC,223,Harkaway (La Trobe),128,37.98,209,62.02,337,99.41,2,0.59,339
1,VIC,326,Harkness,453,44.28,570,55.72,1023,99.13,9,0.87,1032
1,VIC,218,Harrietville,72,61.02,46,38.98,118,97.52,3,2.48,121
1,VIC,224,Harrow,28,19.31,117,80.69,145,100,0,0,145
1,VIC,221,Hartwell,881,66.44,445,33.56,1326,99.55,6,0.45,1332
1,VIC,211,Hastings,586,37.66,970,62.34,1556,98.36,26,1.64,1582
1,VIC,211,Hastings PPVC,4969,35.74,8935,64.26,13904,99.02,137,0.98,14041
1,VIC,211,Hastings West,176,39.91,265,60.09,441,98.88,5,1.12,446
1,VIC,224,Haven,85,22.67,290,77.33,375,99.47,2,0.53,377
1,VIC,233,Hawkesdale,56,23.93,178,76.07,234,100,0,0,234
1,VIC,215,Hawksburn,1405,67.91,664,32.09,2069,99.42,12,0.58,2081
1,VIC,221,Hawthorn,1466,77,438,23,1904,99.01,19,0.99,1923
1,VIC,221,Hawthorn Central,1838,74.41,632,25.59,2470,99.48,13,0.52,2483
1,VIC,221,Hawthorn East Central,1392,73.3,507,26.7,1899,99.53,9,0.47,1908
1,VIC,221,Hawthorn East South,889,66.44,449,33.56,1338,99.11,12,0.89,1350
1,VIC,221,Hawthorn South,506,69.89,218,30.11,724,99.59,3,0.41,727
1,VIC,221,Hawthorn West,940,72.7,353,27.3,1293,99.08,12,0.92,1305
1,VIC,213,Hazelwood North,73,22.19,256,77.81,329,97.92,7,2.08,336
1,VIC,204,Healesville,169,47.74,185,52.26,354,98.06,7,1.94,361
1,VIC,204,Healesville Central,382,50.33,377,49.67,759,98.96,8,1.04,767
1,VIC,204,Healesville PPVC,2256,44.15,2854,55.85,5110,99.2,41,0.8,5151
1,VIC,200,Heathcote,460,28.12,1176,71.88,1636,98.14,31,1.86,1667
1,VIC,209,Heatherdale,590,63.78,335,36.22,925,99.14,8,0.86,933
1,VIC,209,Heathmont,471,54.26,397,45.74,868,98.52,13,1.48,881
1,VIC,209,Heathmont East,499,59.05,346,40.95,845,98.95,9,1.05,854
1,VIC,209,Heathmont North,1175,62.37,709,37.63,1884,98.95,20,1.05,1904
1,VIC,209,Heathmont West,538,60.31,354,39.69,892,99.22,7,0.78,899
1,VIC,220,Heidelberg,1292,66.67,646,33.33,1938,98.78,24,1.22,1962
1,VIC,320,Heidelberg COOPER PPVC,912,58.42,649,41.58,1561,99.17,13,0.83,1574
1,VIC,220,Heidelberg Heights,594,66.67,297,33.33,891,98.67,12,1.33,903
1,VIC,220,Heidelberg JAGAJAGA PPVC,8412,55.08,6859,44.92,15271,99.05,146,0.95,15417
1,VIC,221,Heidelberg KOOYONG PPVC,541,50.47,531,49.53,1072,99.54,5,0.46,1077
1,VIC,229,Heidelberg MENZIES PPVC,527,39.36,812,60.64,1339,99.33,9,0.67,1348
1,VIC,220,Heidelberg West,631,59.75,425,40.25,1056,98.42,17,1.58,1073
1,VIC,198,Hepburn Springs,435,60.5,284,39.5,719,98.76,9,1.24,728
1,VIC,208,Herne Hill,650,63.41,375,36.59,1025,99.13,9,0.87,1034
1,VIC,213,Heyfield,205,18.91,879,81.09,1084,99.27,8,0.73,1092
1,VIC,233,Heywood,180,23.32,592,76.68,772,99.23,6,0.77,778
1,VIC,214,Highett (Goldstein),841,63.71,479,36.29,1320,98.73,17,1.27,1337
1,VIC,219,Highett (Isaacs),183,62.46,110,37.54,293,99.32,2,0.68,295
1,VIC,214,Highett West,965,62.66,575,37.34,1540,99.16,13,0.84,1553
1,VIC,208,Highton,1026,57.54,757,42.46,1783,99.11,16,0.89,1799
1,VIC,208,Highton North,844,53.59,731,46.41,1575,98.87,18,1.13,1593
1,VIC,328,Highton South (Corangamite),119,51.07,114,48.93,233,97.49,6,2.51,239
1,VIC,208,Highton South (Corio),943,54.41,790,45.59,1733,98.58,25,1.42,1758
1,VIC,208,Highton West,1069,58.03,773,41.97,1842,98.82,22,1.18,1864
1,VIC,309,Hillside (Gorton),119,32.87,243,67.13,362,99.45,2,0.55,364
1,VIC,326,Hillside (Hawke),713,33.4,1422,66.6,2135,98.84,25,1.16,2160
1,VIC,309,Hillside South,691,34.76,1297,65.24,1988,98.76,25,1.24,2013
1,VIC,204,Hoddles Creek,142,37.57,236,62.43,378,99.47,2,0.53,380
1,VIC,224,Hopetoun,65,16.25,335,83.75,400,98.77,5,1.23,405
1,VIC,212,Hoppers Crossing GELLIBRAND PPVC,234,45.44,281,54.56,515,98.85,6,1.15,521
1,VIC,222,Hoppers Crossing LALOR PPVC,4328,43.91,5529,56.09,9857,98.81,119,1.19,9976
1,VIC,224,Horsham,282,28.6,704,71.4,986,99,10,1,996
1,VIC,224,Horsham East,214,26.35,598,73.65,812,98.78,10,1.22,822
1,VIC,224,Horsham North,141,25.87,404,74.13,545,99.09,5,0.91,550
1,VIC,224,Horsham PPVC,1900,18.92,8142,81.08,10042,99.39,62,0.61,10104
1,VIC,224,Horsham West,280,31.25,616,68.75,896,99.01,9,0.99,905
1,VIC,228,Hotham,808,81.45,184,18.55,992,98.9,11,1.1,1003
1,VIC,215,Hughesdale (Higgins),174,58.98,121,41.02,295,98.33,5,1.67,300
1,VIC,217,Hughesdale (Hotham),763,66.58,383,33.42,1146,99.48,6,0.52,1152
1,VIC,200,Huntly,412,31.33,903,68.67,1315,99.02,13,0.98,1328
1,VIC,226,Hurstbridge,876,55.34,707,44.66,1583,98.88,18,1.12,1601
1,VIC,224,Inglewood,134,22.37,465,77.63,599,99.83,1,0.17,600
1,VIC,324,Invergordon,50,20.58,193,79.42,243,99.59,1,0.41,244
1,VIC,328,Inverleigh,304,38,496,62,800,98.52,12,1.48,812
1,VIC,323,Inverloch,663,52.41,602,47.59,1265,99.29,9,0.71,1274
1,VIC,222,Iramoo,823,48.3,881,51.7,1704,98.55,25,1.45,1729
1,VIC,233,Irrewillipe,29,18.01,132,81.99,161,98.17,3,1.83,164
1,VIC,224,Irymple,225,21.21,836,78.79,1061,99.07,10,0.93,1071
1,VIC,220,Ivanhoe,1467,70.36,618,29.64,2085,99.05,20,0.95,2105
1,VIC,220,Ivanhoe East,1192,62.74,708,37.26,1900,99.37,12,0.63,1912
1,VIC,220,Ivanhoe South,695,68,327,32,1022,98.94,11,1.06,1033
1,VIC,218,Jamieson,43,31.62,93,68.38,136,98.55,2,1.45,138
1,VIC,205,Jells Park,548,48.67,578,51.33,1126,98.77,14,1.23,1140
1,VIC,224,Jeparit,68,28.57,170,71.43,238,99.17,2,0.83,240
1,VIC,323,Jindivick,60,30.15,139,69.85,199,98.03,4,1.97,203
1,VIC,213,Johnsonville,152,25.5,444,74.5,596,98.68,8,1.32,604
1,VIC,200,Junortoun,310,37.94,507,62.06,817,99.03,8,0.97,825
1,VIC,203,Kalkallo,832,56.6,638,43.4,1470,98.99,15,1.01,1485
1,VIC,204,Kallista,430,64.86,233,35.14,663,98.51,10,1.49,673
1,VIC,200,Kangaroo Flat,513,32.8,1051,67.2,1564,98.24,28,1.76,1592
1,VIC,200,Kangaroo Flat South,447,38.8,705,61.2,1152,99.05,11,0.95,1163
1,VIC,220,Kangaroo Ground (Jagajaga),274,51.31,260,48.69,534,99.81,1,0.19,535
1,VIC,226,Kangaroo Ground (McEwen),140,60.87,90,39.13,230,99.14,2,0.86,232
1,VIC,224,Kaniva,108,17.14,522,82.86,630,99.37,4,0.63,634
1,VIC,210,Karingal,742,47.59,817,52.41,1559,99.17,13,0.83,1572
1,VIC,210,Karingal Central,481,51.44,454,48.56,935,99.05,9,0.95,944
1,VIC,210,Karingal Heights,632,46,742,54,1374,97.93,29,2.07,1403
1,VIC,324,Katamatite,43,18.86,185,81.14,228,99.56,1,0.44,229
1,VIC,324,Katandra West,64,19.94,257,80.06,321,99.69,1,0.31,322
1,VIC,324,Katunga,59,15.73,316,84.27,375,99.47,2,0.53,377
1,VIC,321,Kealba,454,39.04,709,60.96,1163,97.81,26,2.19,1189
1,VIC,309,Keilor,488,32.28,1024,67.72,1512,98.76,19,1.24,1531
1,VIC,309,Keilor Downs,603,36.24,1061,63.76,1664,97.82,37,2.18,1701
1,VIC,309,Keilor Downs West,238,48.28,255,51.72,493,98.6,7,1.4,500
1,VIC,225,Keilor East,453,43.52,588,56.48,1041,98.67,14,1.33,1055
1,VIC,225,Keilor Heights,605,42.07,833,57.93,1438,98.16,27,1.84,1465
1,VIC,225,Keilor Park,180,50.56,176,49.44,356,99.16,3,0.84,359
1,VIC,225,Keilor South,537,42.38,730,57.62,1267,98.83,15,1.17,1282
1,VIC,309,Keilor Village,179,38,292,62,471,99.16,4,0.84,475
1,VIC,200,Kennington,561,48.95,585,51.05,1146,98.79,14,1.21,1160
1,VIC,225,Kensington,1314,84.39,243,15.61,1557,99.11,14,0.89,1571
1,VIC,225,Kensington Central,1418,82.92,292,17.08,1710,99.3,12,0.7,1722
1,VIC,224,Kerang,206,16.45,1046,83.55,1252,98.82,15,1.18,1267
1,VIC,224,Kerang North,150,17.5,707,82.5,857,98.96,9,1.04,866
1,VIC,322,Kerferd,738,62.97,434,37.03,1172,98.9,13,1.1,1185
1,VIC,323,Kernot,38,41.76,53,58.24,91,98.91,1,1.09,92
1,VIC,229,Kerrimuir,919,54.8,758,45.2,1677,99.35,11,0.65,1688
1,VIC,221,Kew,1786,66.62,895,33.38,2681,98.86,31,1.14,2712
1,VIC,221,Kew East,672,61.26,425,38.74,1097,99.46,6,0.54,1103
1,VIC,221,Kew East Central,1058,62.75,628,37.25,1686,99,17,1,1703
1,VIC,221,Kew North,742,59.55,504,40.45,1246,98.89,14,1.11,1260
1,VIC,221,Kew North West,496,65.44,262,34.56,758,99.48,4,0.52,762
1,VIC,221,Kew South,749,66.22,382,33.78,1131,99.38,7,0.62,1138
1,VIC,221,Kew West,700,56.77,533,43.23,1233,99.12,11,0.88,1244
1,VIC,219,Keysborough,1393,51.94,1289,48.06,2682,98.6,38,1.4,2720
1,VIC,217,Keysborough Central (Hotham),380,52.41,345,47.59,725,98.37,12,1.63,737
1,VIC,219,Keysborough Central (Isaacs),152,56.3,118,43.7,270,96.09,11,3.91,281
1,VIC,217,Keysborough East,492,51.95,455,48.05,947,97.83,21,2.17,968
1,VIC,219,Keysborough South,127,52.7,114,47.3,241,98.37,4,1.63,245
1,VIC,219,Keysborough West,85,52.47,77,47.53,162,99.39,1,0.61,163
1,VIC,324,Kialla,149,34.89,278,65.11,427,98.61,6,1.39,433
1,VIC,324,Kialla West,173,30.89,387,69.11,560,98.77,7,1.23,567
1,VIC,323,Kilcunda,134,52.34,122,47.66,256,99.22,2,0.78,258
1,VIC,326,Killara,563,44.82,693,55.18,1256,98.36,21,1.64,1277
1,VIC,226,Kilmore,487,34.86,910,65.14,1397,99.08,13,0.92,1410
1,VIC,226,Kilmore Central,339,36.53,589,63.47,928,99.15,8,0.85,936
1,VIC,204,Kilsyth (Casey),606,44.17,766,55.83,1372,98.56,20,1.44,1392
1,VIC,209,Kilsyth (Deakin),154,46.39,178,53.61,332,99.4,2,0.6,334
1,VIC,204,Kilsyth East,219,47.92,238,52.08,457,97.86,10,2.14,467
1,VIC,204,Kilsyth South,349,46.1,408,53.9,757,98.57,11,1.43,768
1,VIC,218,Kinglake,301,40.46,443,59.54,744,99.2,6,0.8,750
1,VIC,218,Kinglake West,303,35.36,554,64.64,857,98.73,11,1.27,868
1,VIC,309,Kings Park,450,52.14,413,47.86,863,98.07,17,1.93,880
