2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,SA,187,St Agnes West,438,39.96,658,60.04,1096,98.74,14,1.26,1110
1,SA,185,St Clair,765,46.79,870,53.21,1635,98.85,19,1.15,1654
1,SA,182,St Marys,654,50.86,632,49.14,1286,98.62,18,1.38,1304
1,SA,190,St Peters,483,52.22,442,47.78,925,98.72,12,1.28,937
1,SA,190,St Peters East,762,55.3,616,44.7,1378,99.28,10,0.72,1388
1,SA,183,Stansbury,75,18.61,328,81.39,403,99.75,1,0.25,404
1,SA,188,Stirling East,464,61.7,288,38.3,752,98.82,9,1.18,761
1,SA,183,Stirling North,64,18.5,282,81.5,346,98.86,4,1.14,350
1,SA,188,Stirling West,623,65.51,328,34.49,951,98.35,16,1.65,967
1,SA,180,Stockwell,90,25.64,261,74.36,351,98.6,5,1.4,356
1,SA,190,Stonyfell,700,52.91,623,47.09,1323,98.66,18,1.34,1341
1,SA,188,Strathalbyn,624,37.05,1060,62.95,1684,98.77,21,1.23,1705
1,SA,188,Strathalbyn PPVC,802,25.62,2328,74.38,3130,99.37,20,0.63,3150
1,SA,183,Streaky Bay,168,20.61,647,79.39,815,99.03,8,0.97,823
1,SA,182,Sturt,332,42.56,448,57.44,780,96.53,28,3.47,808
1,SA,188,Summertown,382,55.52,306,44.48,688,99.71,2,0.29,690
1,SA,187,Surrey Downs,311,38.25,502,61.75,813,98.67,11,1.33,824
1,SA,180,Suttontown,160,21.68,578,78.32,738,99.06,7,0.94,745
1,SA,180,Swan Reach,26,15.48,142,84.52,168,100,0,0,168
1,SA,180,Tailem Bend,148,17.62,692,82.38,840,97.9,18,2.1,858
1,SA,180,Tantanoola,46,18.55,202,81.45,248,100,0,0,248
1,SA,180,Tanunda,521,38.14,845,61.86,1366,99.42,8,0.58,1374
1,SA,185,Taperoo,544,34.37,1039,65.63,1583,98.69,21,1.31,1604
1,SA,185,Taperoo East,455,36.81,781,63.19,1236,99.04,12,0.96,1248
1,SA,183,Tarlee,58,22.66,198,77.34,256,98.46,4,1.54,260
1,SA,187,Tea Tree Gully,446,40.51,655,59.49,1101,98.13,21,1.87,1122
1,SA,183,Terowie,19,20.43,74,79.57,93,100,0,0,93
1,SA,180,Tintinara,22,8.98,223,91.02,245,100,0,0,245
1,SA,179,Torrensville,902,58.76,633,41.24,1535,98.33,26,1.67,1561
1,SA,190,Tranmere,732,49.03,761,50.97,1493,98.81,18,1.19,1511
1,SA,190,Trinity Gardens,860,50.38,847,49.62,1707,99.19,14,0.81,1721
1,SA,186,Trott Park,379,44.96,464,55.04,843,98.94,9,1.06,852
1,SA,180,Truro,60,18.35,267,81.65,327,98.79,4,1.21,331
1,SA,183,Tumby Bay,179,16.38,914,83.62,1093,99.36,7,0.64,1100
1,SA,190,Tusmore,546,49.59,555,50.41,1101,99.46,6,0.54,1107
1,SA,183,Two Wells,327,19.56,1345,80.44,1672,99.05,16,0.95,1688
1,SA,183,Ungarra,17,14.29,102,85.71,119,98.35,2,1.65,121
1,SA,179,Unley,1053,59.06,730,40.94,1783,98.73,23,1.27,1806
1,SA,179,Unley Park,553,47.22,618,52.78,1171,99.07,11,0.93,1182
1,SA,188,Upper Sturt,313,65.21,167,34.79,480,98.97,5,1.03,485
1,SA,188,Uraidla,372,66.67,186,33.33,558,98.94,6,1.06,564
1,SA,179,Vale Park (Adelaide),460,49.3,473,50.7,933,98.73,12,1.27,945
1,SA,190,Vale Park (Sturt),194,54.34,163,45.66,357,99.44,2,0.56,359
1,SA,188,Victor Harbor,566,42.85,755,57.15,1321,98.73,17,1.27,1338
1,SA,188,Victor Harbor East,426,42.69,572,57.31,998,98.91,11,1.09,1009
1,SA,188,Victor Harbor PPVC,1993,25.66,5773,74.34,7766,99.07,73,0.93,7839
1,SA,188,Victor Harbor South,490,38.25,791,61.75,1281,98.61,18,1.39,1299
1,SA,325,Virginia,361,24.05,1140,75.95,1501,98.95,16,1.05,1517
1,SA,180,Waikerie,234,16.17,1213,83.83,1447,99.04,14,0.96,1461
1,SA,180,Walker Flat,35,29.41,84,70.59,119,98.35,2,1.65,121
1,SA,179,Walkerville,585,47.56,645,52.44,1230,99.27,9,0.73,1239
1,SA,179,Walkerville North,286,49.31,294,50.69,580,98.81,7,1.19,587
1,SA,187,Walkley Heights,647,34.92,1206,65.08,1853,98.77,23,1.23,1876
1,SA,183,Wallaroo,274,21.26,1015,78.74,1289,99.23,10,0.77,1299
1,SA,183,Wallaroo Mines,79,19.95,317,80.05,396,98.26,7,1.74,403
1,SA,183,Wangary,51,25.37,150,74.63,201,99.01,2,0.99,203
1,SA,183,Warooka,75,19.18,316,80.82,391,99.24,3,0.76,394
1,SA,182,Warradale,606,55.49,486,44.51,1092,99.09,10,0.91,1102
1,SA,183,Wasleys,97,21.7,350,78.3,447,99.55,2,0.45,449
1,SA,183,Watervale,155,39.64,236,60.36,391,99.24,3,0.76,394
1,SA,180,Wellington,7,6.6,99,93.4,106,98.15,2,1.85,108
1,SA,185,West Beach,794,43.01,1052,56.99,1846,98.93,20,1.07,1866
1,SA,179,West Croydon,640,52.16,587,47.84,1227,98.87,14,1.13,1241
1,SA,179,West Lakes ADELAIDE PPVC,585,39.31,903,60.69,1488,98.67,20,1.33,1508
1,SA,185,West Lakes HINDMARSH PPVC,5673,30.26,13073,69.74,18746,99.01,187,0.99,18933
1,SA,185,West Lakes Shore,845,37.61,1402,62.39,2247,98.94,24,1.06,2271
1,SA,182,Westbourne Park,793,58.22,569,41.78,1362,99.34,9,0.66,1371
1,SA,180,Western Flat,6,6.06,93,93.94,99,100,0,0,99
1,SA,183,Whyalla Central East,188,31.07,417,68.93,605,98.53,9,1.47,614
1,SA,183,Whyalla Central West,245,27.5,646,72.5,891,99.33,6,0.67,897
1,SA,183,Whyalla Norrie East,264,24.74,803,75.26,1067,98.61,15,1.39,1082
1,SA,183,Whyalla Norrie North,226,22.07,798,77.93,1024,99.22,8,0.78,1032
1,SA,183,Whyalla Norrie South,201,20.12,798,79.88,999,99.3,7,0.7,1006
1,SA,183,Whyalla PPVC,1079,17.18,5203,82.82,6282,99.02,62,0.98,6344
1,SA,183,Whyalla Stuart West,202,21.74,727,78.26,929,98.94,10,1.06,939
1,SA,180,Willalooka,13,11.61,99,88.39,112,100,0,0,112
1,SA,325,Willaston,267,29.41,641,70.59,908,98.06,18,1.94,926
1,SA,180,Williamstown,427,34.38,815,65.62,1242,98.81,15,1.19,1257
1,SA,188,Willunga,733,52.17,672,47.83,1405,99.01,14,0.99,1419
1,SA,183,Wilmington,48,15,272,85,320,100,0,0,320
1,SA,190,Windsor Gardens East,427,42.61,575,57.39,1002,98.14,19,1.86,1021
1,SA,190,Windsor Gardens West,380,43.04,503,56.96,883,98.88,10,1.12,893
1,SA,183,Wirrabara,71,25,213,75,284,99.65,1,0.35,285
1,SA,183,Wirrulla,10,10.87,82,89.13,92,97.87,2,2.13,94
1,SA,180,Wolseley,25,14.37,149,85.63,174,99.43,1,0.57,175
1,SA,188,Woodchester,108,30.08,251,69.92,359,100,0,0,359
1,SA,186,Woodcroft,976,37.41,1633,62.59,2609,99.2,21,0.8,2630
1,SA,186,Woodcroft South,644,35.84,1153,64.16,1797,98.95,19,1.05,1816
1,SA,180,Woods Point,35,21.6,127,78.4,162,99.39,1,0.61,163
1,SA,188,Woodside,531,40.41,783,59.59,1314,99.47,7,0.53,1321
1,SA,179,Woodville Gardens (Adelaide),659,40.28,977,59.72,1636,98.32,28,1.68,1664
1,SA,185,Woodville Gardens (Hindmarsh),259,41.31,368,58.69,627,99.05,6,0.95,633
1,SA,185,Woodville South,581,46.63,665,53.37,1246,99.52,6,0.48,1252
1,SA,185,Woodville West,291,42.42,395,57.58,686,98,14,2,700
1,SA,183,Woomera,14,24.56,43,75.44,57,100,0,0,57
1,SA,183,Wudinna,43,9.29,420,90.71,463,98.72,6,1.28,469
1,SA,187,Wynn Vale,465,37.9,762,62.1,1227,99.11,11,0.89,1238
1,SA,187,Wynn Vale East,184,38.74,291,61.26,475,98.75,6,1.25,481
1,SA,187,Wynn Vale West,543,38.11,882,61.89,1425,98.48,22,1.52,1447
1,SA,180,Yahl,66,23.66,213,76.34,279,99.29,2,0.71,281
1,SA,188,Yankalilla,633,38.04,1031,61.96,1664,98.58,24,1.42,1688
1,SA,183,Yorketown,97,15.93,512,84.07,609,98.54,9,1.46,618
